Tipo,Valor,geo,Geopolitical entity (reporting),TIME_PERIOD,OBS_VALUE,SequenciaTipo,SequenciaValor,Attribute,qryNacional.X,Y,X
Escolaridade,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),BG,Bulgaria,2024,26.4,4,2,Inicio,30.3,966,30.3
Escolaridade,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),BG,Bulgaria,2024,26.4,4,2,Fim,30.3,965,26.4
Escolaridade,Tertiary education (levels 5-8),BG,Bulgaria,2024,11.4,4,3,Inicio,30.3,964,30.3
Escolaridade,Tertiary education (levels 5-8),BG,Bulgaria,2024,11.4,4,3,Fim,30.3,963,11.4
Atividade,Employed persons,BG,Bulgaria,2024,17.4,5,1,Inicio,30.3,962,30.3
Atividade,Employed persons,BG,Bulgaria,2024,17.4,5,1,Fim,30.3,961,17.4
Atividade,Not employed persons,BG,Bulgaria,2024,43.7,5,2,Inicio,30.3,960,30.3
Atividade,Not employed persons,BG,Bulgaria,2024,43.7,5,2,Fim,30.3,959,43.7
Atividade,Employed persons except employees,BG,Bulgaria,2024,19.5,5,3,Inicio,30.3,958,30.3
Atividade,Employed persons except employees,BG,Bulgaria,2024,19.5,5,3,Fim,30.3,957,19.5
Atividade,Employees,BG,Bulgaria,2024,17.2,5,4,Inicio,30.3,956,30.3
Atividade,Employees,BG,Bulgaria,2024,17.2,5,4,Fim,30.3,955,17.2
Atividade,Unemployed persons,BG,Bulgaria,2024,71.9,5,5,Inicio,30.3,954,30.3
Atividade,Unemployed persons,BG,Bulgaria,2024,71.9,5,5,Fim,30.3,953,71.9
Atividade,Other persons outside the labour force,BG,Bulgaria,2024,46.2,5,6,Inicio,30.3,952,30.3
Atividade,Other persons outside the labour force,BG,Bulgaria,2024,46.2,5,6,Fim,30.3,951,46.2
Atividade,Retired persons,BG,Bulgaria,2024,36.9,5,7,Inicio,30.3,950,30.3
Atividade,Retired persons,BG,Bulgaria,2024,36.9,5,7,Fim,30.3,949,36.9
Rendimento,First quintile,BG,Bulgaria,2024,100,6,1,Inicio,30.3,948,30.3
Rendimento,First quintile,BG,Bulgaria,2024,100,6,1,Fim,30.3,947,100
Rendimento,Second quintile,BG,Bulgaria,2024,31.6,6,2,Inicio,30.3,946,30.3
Rendimento,Second quintile,BG,Bulgaria,2024,31.6,6,2,Fim,30.3,945,31.6
Rendimento,Third quintile,BG,Bulgaria,2024,11.1,6,3,Inicio,30.3,944,30.3
Rendimento,Third quintile,BG,Bulgaria,2024,11.1,6,3,Fim,30.3,943,11.1
Rendimento,Fourth quintile,BG,Bulgaria,2024,6.6,6,4,Inicio,30.3,942,30.3
Rendimento,Fourth quintile,BG,Bulgaria,2024,6.6,6,4,Fim,30.3,941,6.6
Rendimento,Fifth quintile,BG,Bulgaria,2024,2.1,6,5,Inicio,30.3,940,30.3
Rendimento,Fifth quintile,BG,Bulgaria,2024,2.1,6,5,Fim,30.3,939,2.1
Composição Agregado,One adult,BG,Bulgaria,2024,43.9,7,1,Inicio,30.3,938,30.3
Composição Agregado,One adult,BG,Bulgaria,2024,43.9,7,1,Fim,30.3,937,43.9
Composição Agregado,One adult younger than 65 years,BG,Bulgaria,2024,33.3,7,2,Inicio,30.3,936,30.3
Composição Agregado,One adult younger than 65 years,BG,Bulgaria,2024,33.3,7,2,Fim,30.3,935,33.3
Composição Agregado,One adult 65 years or over,BG,Bulgaria,2024,51.4,7,3,Inicio,30.3,934,30.3
Composição Agregado,One adult 65 years or over,BG,Bulgaria,2024,51.4,7,3,Fim,30.3,933,51.4
Composição Agregado,One single female,BG,Bulgaria,2024,46.4,7,4,Inicio,30.3,932,30.3
Composição Agregado,One single female,BG,Bulgaria,2024,46.4,7,4,Fim,30.3,931,46.4
Composição Agregado,One single male,BG,Bulgaria,2024,40.3,7,5,Inicio,30.3,930,30.3
Composição Agregado,One single male,BG,Bulgaria,2024,40.3,7,5,Fim,30.3,929,40.3
Composição Agregado,Two adults,BG,Bulgaria,2024,24.6,7,6,Inicio,30.3,928,30.3
Composição Agregado,Two adults,BG,Bulgaria,2024,24.6,7,6,Fim,30.3,927,24.6
Composição Agregado,Two adults younger than 65 years,BG,Bulgaria,2024,21.4,7,7,Inicio,30.3,926,30.3
Composição Agregado,Two adults younger than 65 years,BG,Bulgaria,2024,21.4,7,7,Fim,30.3,925,21.4
Composição Agregado,"Two adults, at least one aged 65 years or over",BG,Bulgaria,2024,27.2,7,8,Inicio,30.3,924,30.3
Composição Agregado,"Two adults, at least one aged 65 years or over",BG,Bulgaria,2024,27.2,7,8,Fim,30.3,923,27.2
Composição Agregado,Household without dependent children,BG,Bulgaria,2024,29.8,7,9,Inicio,30.3,922,30.3
Composição Agregado,Household without dependent children,BG,Bulgaria,2024,29.8,7,9,Fim,30.3,921,29.8
Composição Agregado,Household with dependent children,BG,Bulgaria,2024,30.8,7,10,Inicio,30.3,920,30.3
Composição Agregado,Household with dependent children,BG,Bulgaria,2024,30.8,7,10,Fim,30.3,919,30.8
Composição Agregado,One adult with dependent children,BG,Bulgaria,2024,53,7,11,Inicio,30.3,918,30.3
Composição Agregado,One adult with dependent children,BG,Bulgaria,2024,53,7,11,Fim,30.3,917,53
Composição Agregado,Two or more adults without dependent children,BG,Bulgaria,2024,22,7,12,Inicio,30.3,916,30.3
Composição Agregado,Two or more adults without dependent children,BG,Bulgaria,2024,22,7,12,Fim,30.3,915,22
Composição Agregado,Two or more adults with dependent children,BG,Bulgaria,2024,28.8,7,13,Inicio,30.3,914,30.3
Composição Agregado,Two or more adults with dependent children,BG,Bulgaria,2024,28.8,7,13,Fim,30.3,913,28.8
Composição Agregado,Two adults with one dependent child,BG,Bulgaria,2024,22.1,7,14,Inicio,30.3,912,30.3
Composição Agregado,Two adults with one dependent child,BG,Bulgaria,2024,22.1,7,14,Fim,30.3,911,22.1
Composição Agregado,Two adults with two dependent children,BG,Bulgaria,2024,26.6,7,15,Inicio,30.3,910,30.3
Composição Agregado,Two adults with two dependent children,BG,Bulgaria,2024,26.6,7,15,Fim,30.3,909,26.6
Composição Agregado,Two adults with three or more dependent children,BG,Bulgaria,2024,56.2,7,16,Inicio,30.3,908,30.3
Composição Agregado,Two adults with three or more dependent children,BG,Bulgaria,2024,56.2,7,16,Fim,30.3,907,56.2
Composição Agregado,Three or more adults,BG,Bulgaria,2024,17.2,7,17,Inicio,30.3,906,30.3
Composição Agregado,Three or more adults,BG,Bulgaria,2024,17.2,7,17,Fim,30.3,905,17.2
Composição Agregado,Three or more adults with dependent children,BG,Bulgaria,2024,30.1,7,18,Inicio,30.3,904,30.3
Composição Agregado,Three or more adults with dependent children,BG,Bulgaria,2024,30.1,7,18,Fim,30.3,903,30.1
Alojamento,"Owner, with mortgage or loan",BG,Bulgaria,2024,23.1,8,1,Inicio,30.3,902,30.3
Alojamento,"Owner, with mortgage or loan",BG,Bulgaria,2024,23.1,8,1,Fim,30.3,901,23.1
Alojamento,"Owner, no outstanding mortgage or housing loan",BG,Bulgaria,2024,29.2,8,2,Inicio,30.3,900,30.3
Alojamento,"Owner, no outstanding mortgage or housing loan",BG,Bulgaria,2024,29.2,8,2,Fim,30.3,899,29.2
Alojamento,"Tenant, rent at market price",BG,Bulgaria,2024,24.6,8,3,Inicio,30.3,898,30.3
Alojamento,"Tenant, rent at market price",BG,Bulgaria,2024,24.6,8,3,Fim,30.3,897,24.6
Alojamento,"Tenant, rent at reduced price or free",BG,Bulgaria,2024,40.1,8,4,Inicio,30.3,896,30.3
Alojamento,"Tenant, rent at reduced price or free",BG,Bulgaria,2024,40.1,8,4,Fim,30.3,895,40.1
Urbanização,Cities,BG,Bulgaria,2024,22.1,9,1,Inicio,30.3,894,30.3
Urbanização,Cities,BG,Bulgaria,2024,22.1,9,1,Fim,30.3,893,22.1
Urbanização,Towns and suburbs,BG,Bulgaria,2024,32,9,2,Inicio,30.3,892,30.3
Urbanização,Towns and suburbs,BG,Bulgaria,2024,32,9,2,Fim,30.3,891,32
Urbanização,Rural areas,BG,Bulgaria,2024,40.8,9,3,Inicio,30.3,890,30.3
Urbanização,Rural areas,BG,Bulgaria,2024,40.8,9,3,Fim,30.3,889,40.8
Escolaridade Pais,"Less than primary, primary and lower secondary education (levels 0-2)",BG,Bulgaria,2024,83.5,10,1,Inicio,30.3,888,30.3
Escolaridade Pais,"Less than primary, primary and lower secondary education (levels 0-2)",BG,Bulgaria,2024,83.5,10,1,Fim,30.3,887,83.5
Escolaridade Pais,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),BG,Bulgaria,2024,35.1,10,2,Inicio,30.3,886,30.3
Escolaridade Pais,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),BG,Bulgaria,2024,35.1,10,2,Fim,30.3,885,35.1
Escolaridade Pais,Tertiary education (levels 5-8),BG,Bulgaria,2024,12,10,3,Inicio,30.3,884,30.3
Escolaridade Pais,Tertiary education (levels 5-8),BG,Bulgaria,2024,12,10,3,Fim,30.3,883,12
Cidadania,Reporting country,BG,Bulgaria,2024,29.2,11,1,Inicio,30.3,882,30.3
Cidadania,Reporting country,BG,Bulgaria,2024,29.2,11,1,Fim,30.3,881,29.2
Cidadania,Foreign country,BG,Bulgaria,2024,39.7,11,2,Inicio,30.3,880,30.3
Cidadania,Foreign country,BG,Bulgaria,2024,39.7,11,2,Fim,30.3,879,39.7
Cidadania,EU27 countries (from 2020) except reporting country,BG,Bulgaria,2024,,11,3,Inicio,30.3,878,30.3
Cidadania,EU27 countries (from 2020) except reporting country,BG,Bulgaria,2024,,11,3,Fim,30.3,877,
Cidadania,Non-EU27 countries (from 2020) nor reporting country,BG,Bulgaria,2024,45.8,11,4,Inicio,30.3,876,30.3
Cidadania,Non-EU27 countries (from 2020) nor reporting country,BG,Bulgaria,2024,45.8,11,4,Fim,30.3,875,45.8
Cidadania,Non-EU28 countries (2013-2020) nor reporting country,BG,Bulgaria,2024,45.8,11,5,Inicio,30.3,874,30.3
Cidadania,Non-EU28 countries (2013-2020) nor reporting country,BG,Bulgaria,2024,45.8,11,5,Fim,30.3,873,45.8
Cidadania,EU28 countries (2013-2020) except reporting country,BG,Bulgaria,2024,,11,6,Inicio,30.3,872,30.3
Cidadania,EU28 countries (2013-2020) except reporting country,BG,Bulgaria,2024,,11,6,Fim,30.3,871,
Pais de Nascimento,Reporting country,BG,Bulgaria,2024,29.5,12,1,Inicio,30.3,870,30.3
Pais de Nascimento,Reporting country,BG,Bulgaria,2024,29.5,12,1,Fim,30.3,869,29.5
Pais de Nascimento,Foreign country,BG,Bulgaria,2024,38.9,12,2,Inicio,30.3,868,30.3
Pais de Nascimento,Foreign country,BG,Bulgaria,2024,38.9,12,2,Fim,30.3,867,38.9
Pais de Nascimento,EU27 countries (from 2020) except reporting country,BG,Bulgaria,2024,,12,3,Inicio,30.3,866,30.3
Pais de Nascimento,EU27 countries (from 2020) except reporting country,BG,Bulgaria,2024,,12,3,Fim,30.3,865,
Pais de Nascimento,Non-EU27 countries (from 2020) nor reporting country,BG,Bulgaria,2024,38.4,12,4,Inicio,30.3,864,30.3
Pais de Nascimento,Non-EU27 countries (from 2020) nor reporting country,BG,Bulgaria,2024,38.4,12,4,Fim,30.3,863,38.4
Total,Total,HR,Croatia,2024,21.7,1,1,Inicio,21.7,1000,21.7
Total,Total,HR,Croatia,2024,21.7,1,1,Fim,21.7,800,21.7
Sexo,Males,HR,Croatia,2024,19.5,2,1,Inicio,21.7,988,21.7
Sexo,Males,HR,Croatia,2024,19.5,2,1,Fim,21.7,987,19.5
Sexo,Females,HR,Croatia,2024,23.7,2,2,Inicio,21.7,986,21.7
Sexo,Females,HR,Croatia,2024,23.7,2,2,Fim,21.7,985,23.7
Idade,06-10,HR,Croatia,2024,19.2,3,1,Inicio,21.7,984,21.7
Idade,06-10,HR,Croatia,2024,19.2,3,1,Fim,21.7,983,19.2
Idade,11-15,HR,Croatia,2024,21.6,3,2,Inicio,21.7,982,21.7
Idade,11-15,HR,Croatia,2024,21.6,3,2,Fim,21.7,981,21.6
Idade,16-19,HR,Croatia,2024,18.8,3,3,Inicio,21.7,980,21.7
Idade,16-19,HR,Croatia,2024,18.8,3,3,Fim,21.7,979,18.8
Idade,20-24,HR,Croatia,2024,11.2,3,4,Inicio,21.7,978,21.7
Idade,20-24,HR,Croatia,2024,11.2,3,4,Fim,21.7,977,11.2
Idade,25-49,HR,Croatia,2024,15,3,5,Inicio,21.7,976,21.7
Idade,25-49,HR,Croatia,2024,15,3,5,Fim,21.7,975,15
Idade,50-64,HR,Croatia,2024,19.6,3,6,Inicio,21.7,974,21.7
Idade,50-64,HR,Croatia,2024,19.6,3,6,Fim,21.7,973,19.6
Idade,65-74,HR,Croatia,2024,36,3,7,Inicio,21.7,972,21.7
Idade,65-74,HR,Croatia,2024,36,3,7,Fim,21.7,971,36
Idade,75-00,HR,Croatia,2024,40,3,8,Inicio,21.7,970,21.7
Idade,75-00,HR,Croatia,2024,40,3,8,Fim,21.7,969,40
Escolaridade,"Less than primary, primary and lower secondary education (levels 0-2)",HR,Croatia,2024,49.1,4,1,Inicio,21.7,968,21.7
Escolaridade,"Less than primary, primary and lower secondary education (levels 0-2)",HR,Croatia,2024,49.1,4,1,Fim,21.7,967,49.1
Escolaridade,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),HR,Croatia,2024,20.5,4,2,Inicio,21.7,966,21.7
Escolaridade,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),HR,Croatia,2024,20.5,4,2,Fim,21.7,965,20.5
Escolaridade,Tertiary education (levels 5-8),HR,Croatia,2024,6.9,4,3,Inicio,21.7,964,21.7
Escolaridade,Tertiary education (levels 5-8),HR,Croatia,2024,6.9,4,3,Fim,21.7,963,6.9
Atividade,Employed persons,HR,Croatia,2024,8.7,5,1,Inicio,21.7,962,21.7
Atividade,Employed persons,HR,Croatia,2024,8.7,5,1,Fim,21.7,961,8.7
Atividade,Not employed persons,HR,Croatia,2024,36.4,5,2,Inicio,21.7,960,21.7
Atividade,Not employed persons,HR,Croatia,2024,36.4,5,2,Fim,21.7,959,36.4
Atividade,Employed persons except employees,HR,Croatia,2024,23.9,5,3,Inicio,21.7,958,21.7
Atividade,Employed persons except employees,HR,Croatia,2024,23.9,5,3,Fim,21.7,957,23.9
Atividade,Employees,HR,Croatia,2024,6.9,5,4,Inicio,21.7,956,21.7
Atividade,Employees,HR,Croatia,2024,6.9,5,4,Fim,21.7,955,6.9
Atividade,Unemployed persons,HR,Croatia,2024,50.2,5,5,Inicio,21.7,954,21.7
Atividade,Unemployed persons,HR,Croatia,2024,50.2,5,5,Fim,21.7,953,50.2
Atividade,Other persons outside the labour force,HR,Croatia,2024,34.9,5,6,Inicio,21.7,952,21.7
Atividade,Other persons outside the labour force,HR,Croatia,2024,34.9,5,6,Fim,21.7,951,34.9
Atividade,Retired persons,HR,Croatia,2024,34.9,5,7,Inicio,21.7,950,21.7
Atividade,Retired persons,HR,Croatia,2024,34.9,5,7,Fim,21.7,949,34.9
Rendimento,First quintile,HR,Croatia,2024,100,6,1,Inicio,21.7,948,21.7
Rendimento,First quintile,HR,Croatia,2024,100,6,1,Fim,21.7,947,100
Rendimento,Second quintile,HR,Croatia,2024,6.2,6,2,Inicio,21.7,946,21.7
Rendimento,Second quintile,HR,Croatia,2024,6.2,6,2,Fim,21.7,945,6.2
Rendimento,Third quintile,HR,Croatia,2024,1.1,6,3,Inicio,21.7,944,21.7
Rendimento,Third quintile,HR,Croatia,2024,1.1,6,3,Fim,21.7,943,1.1
Rendimento,Fourth quintile,HR,Croatia,2024,0.7,6,4,Inicio,21.7,942,21.7
Rendimento,Fourth quintile,HR,Croatia,2024,0.7,6,4,Fim,21.7,941,0.7
Rendimento,Fifth quintile,HR,Croatia,2024,0.4,6,5,Inicio,21.7,940,21.7
Rendimento,Fifth quintile,HR,Croatia,2024,0.4,6,5,Fim,21.7,939,0.4
Composição Agregado,One adult,HR,Croatia,2024,52.8,7,1,Inicio,21.7,938,21.7
Composição Agregado,One adult,HR,Croatia,2024,52.8,7,1,Fim,21.7,937,52.8
Composição Agregado,One adult younger than 65 years,HR,Croatia,2024,36.6,7,2,Inicio,21.7,936,21.7
Composição Agregado,One adult younger than 65 years,HR,Croatia,2024,36.6,7,2,Fim,21.7,935,36.6
Composição Agregado,One adult 65 years or over,HR,Croatia,2024,62.2,7,3,Inicio,21.7,934,21.7
Composição Agregado,One adult 65 years or over,HR,Croatia,2024,62.2,7,3,Fim,21.7,933,62.2
Composição Agregado,One single female,HR,Croatia,2024,58.3,7,4,Inicio,21.7,932,21.7
Composição Agregado,One single female,HR,Croatia,2024,58.3,7,4,Fim,21.7,931,58.3
Composição Agregado,One single male,HR,Croatia,2024,44,7,5,Inicio,21.7,930,21.7
Composição Agregado,One single male,HR,Croatia,2024,44,7,5,Fim,21.7,929,44
Composição Agregado,Two adults,HR,Croatia,2024,29.2,7,6,Inicio,21.7,928,21.7
Composição Agregado,Two adults,HR,Croatia,2024,29.2,7,6,Fim,21.7,927,29.2
Composição Agregado,Two adults younger than 65 years,HR,Croatia,2024,14.6,7,7,Inicio,21.7,926,21.7
Composição Agregado,Two adults younger than 65 years,HR,Croatia,2024,14.6,7,7,Fim,21.7,925,14.6
Composição Agregado,"Two adults, at least one aged 65 years or over",HR,Croatia,2024,37.6,7,8,Inicio,21.7,924,21.7
Composição Agregado,"Two adults, at least one aged 65 years or over",HR,Croatia,2024,37.6,7,8,Fim,21.7,923,37.6
Composição Agregado,Household without dependent children,HR,Croatia,2024,26.9,7,9,Inicio,21.7,922,21.7
Composição Agregado,Household without dependent children,HR,Croatia,2024,26.9,7,9,Fim,21.7,921,26.9
Composição Agregado,Household with dependent children,HR,Croatia,2024,16.6,7,10,Inicio,21.7,920,21.7
Composição Agregado,Household with dependent children,HR,Croatia,2024,16.6,7,10,Fim,21.7,919,16.6
Composição Agregado,One adult with dependent children,HR,Croatia,2024,31.9,7,11,Inicio,21.7,918,21.7
Composição Agregado,One adult with dependent children,HR,Croatia,2024,31.9,7,11,Fim,21.7,917,31.9
Composição Agregado,Two or more adults without dependent children,HR,Croatia,2024,20.1,7,12,Inicio,21.7,916,21.7
Composição Agregado,Two or more adults without dependent children,HR,Croatia,2024,20.1,7,12,Fim,21.7,915,20.1
Composição Agregado,Two or more adults with dependent children,HR,Croatia,2024,16,7,13,Inicio,21.7,914,21.7
Composição Agregado,Two or more adults with dependent children,HR,Croatia,2024,16,7,13,Fim,21.7,913,16
Composição Agregado,Two adults with one dependent child,HR,Croatia,2024,15.8,7,14,Inicio,21.7,912,21.7
Composição Agregado,Two adults with one dependent child,HR,Croatia,2024,15.8,7,14,Fim,21.7,911,15.8
Composição Agregado,Two adults with two dependent children,HR,Croatia,2024,13.7,7,15,Inicio,21.7,910,21.7
Composição Agregado,Two adults with two dependent children,HR,Croatia,2024,13.7,7,15,Fim,21.7,909,13.7
Composição Agregado,Two adults with three or more dependent children,HR,Croatia,2024,24,7,16,Inicio,21.7,908,21.7
Composição Agregado,Two adults with three or more dependent children,HR,Croatia,2024,24,7,16,Fim,21.7,907,24
Composição Agregado,Three or more adults,HR,Croatia,2024,11.4,7,17,Inicio,21.7,906,21.7
Composição Agregado,Three or more adults,HR,Croatia,2024,11.4,7,17,Fim,21.7,905,11.4
Composição Agregado,Three or more adults with dependent children,HR,Croatia,2024,13.9,7,18,Inicio,21.7,904,21.7
Composição Agregado,Three or more adults with dependent children,HR,Croatia,2024,13.9,7,18,Fim,21.7,903,13.9
Alojamento,"Owner, with mortgage or loan",HR,Croatia,2024,7.8,8,1,Inicio,21.7,902,21.7
Alojamento,"Owner, with mortgage or loan",HR,Croatia,2024,7.8,8,1,Fim,21.7,901,7.8
Alojamento,"Owner, no outstanding mortgage or housing loan",HR,Croatia,2024,21.8,8,2,Inicio,21.7,900,21.7
Alojamento,"Owner, no outstanding mortgage or housing loan",HR,Croatia,2024,21.8,8,2,Fim,21.7,899,21.8
Alojamento,"Tenant, rent at market price",HR,Croatia,2024,29,8,3,Inicio,21.7,898,21.7
Alojamento,"Tenant, rent at market price",HR,Croatia,2024,29,8,3,Fim,21.7,897,29
Alojamento,"Tenant, rent at reduced price or free",HR,Croatia,2024,32.7,8,4,Inicio,21.7,896,21.7
Alojamento,"Tenant, rent at reduced price or free",HR,Croatia,2024,32.7,8,4,Fim,21.7,895,32.7
Urbanização,Cities,HR,Croatia,2024,14.5,9,1,Inicio,21.7,894,21.7
Urbanização,Cities,HR,Croatia,2024,14.5,9,1,Fim,21.7,893,14.5
Urbanização,Towns and suburbs,HR,Croatia,2024,22.5,9,2,Inicio,21.7,892,21.7
Urbanização,Towns and suburbs,HR,Croatia,2024,22.5,9,2,Fim,21.7,891,22.5
Urbanização,Rural areas,HR,Croatia,2024,27.2,9,3,Inicio,21.7,890,21.7
Urbanização,Rural areas,HR,Croatia,2024,27.2,9,3,Fim,21.7,889,27.2
Escolaridade Pais,"Less than primary, primary and lower secondary education (levels 0-2)",HR,Croatia,2024,57.3,10,1,Inicio,21.7,888,21.7
Escolaridade Pais,"Less than primary, primary and lower secondary education (levels 0-2)",HR,Croatia,2024,57.3,10,1,Fim,21.7,887,57.3
Escolaridade Pais,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),HR,Croatia,2024,28.9,10,2,Inicio,21.7,886,21.7
Escolaridade Pais,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),HR,Croatia,2024,28.9,10,2,Fim,21.7,885,28.9
Escolaridade Pais,Tertiary education (levels 5-8),HR,Croatia,2024,6.5,10,3,Inicio,21.7,884,21.7
Escolaridade Pais,Tertiary education (levels 5-8),HR,Croatia,2024,6.5,10,3,Fim,21.7,883,6.5
Cidadania,Reporting country,HR,Croatia,2024,22.1,11,1,Inicio,21.7,882,21.7
Cidadania,Reporting country,HR,Croatia,2024,22.1,11,1,Fim,21.7,881,22.1
Cidadania,Foreign country,HR,Croatia,2024,24.9,11,2,Inicio,21.7,880,21.7
Cidadania,Foreign country,HR,Croatia,2024,24.9,11,2,Fim,21.7,879,24.9
Cidadania,EU27 countries (from 2020) except reporting country,HR,Croatia,2024,25.1,11,3,Inicio,21.7,878,21.7
Cidadania,EU27 countries (from 2020) except reporting country,HR,Croatia,2024,25.1,11,3,Fim,21.7,877,25.1
Cidadania,Non-EU27 countries (from 2020) nor reporting country,HR,Croatia,2024,24.7,11,4,Inicio,21.7,876,21.7
Cidadania,Non-EU27 countries (from 2020) nor reporting country,HR,Croatia,2024,24.7,11,4,Fim,21.7,875,24.7
Cidadania,Non-EU28 countries (2013-2020) nor reporting country,HR,Croatia,2024,22.9,11,5,Inicio,21.7,874,21.7
Cidadania,Non-EU28 countries (2013-2020) nor reporting country,HR,Croatia,2024,22.9,11,5,Fim,21.7,873,22.9
Cidadania,EU28 countries (2013-2020) except reporting country,HR,Croatia,2024,28.2,11,6,Inicio,21.7,872,21.7
Cidadania,EU28 countries (2013-2020) except reporting country,HR,Croatia,2024,28.2,11,6,Fim,21.7,871,28.2
Pais de Nascimento,Reporting country,HR,Croatia,2024,21.1,12,1,Inicio,21.7,870,21.7
Pais de Nascimento,Reporting country,HR,Croatia,2024,21.1,12,1,Fim,21.7,869,21.1
Pais de Nascimento,Foreign country,HR,Croatia,2024,30.3,12,2,Inicio,21.7,868,21.7
Pais de Nascimento,Foreign country,HR,Croatia,2024,30.3,12,2,Fim,21.7,867,30.3
Pais de Nascimento,EU27 countries (from 2020) except reporting country,HR,Croatia,2024,18,12,3,Inicio,21.7,866,21.7
Pais de Nascimento,EU27 countries (from 2020) except reporting country,HR,Croatia,2024,18,12,3,Fim,21.7,865,18
Pais de Nascimento,Non-EU27 countries (from 2020) nor reporting country,HR,Croatia,2024,32,12,4,Inicio,21.7,864,21.7
