Variavel,Categoria,Geo,Geo_Desc,Ano,Valor,Var_Num,Cat_Num,DescLocal,YCoord
Idade,75-00,AT,Austria,2024,17,3,7,Fim,967
Idade,75-00,BE,Belgium,2024,15.8,3,7,Inicio,965
Idade,75-00,BE,Belgium,2024,15.8,3,7,Fim,967
Idade,75-00,BG,Bulgaria,2024,39.6,3,7,Inicio,965
Idade,75-00,BG,Bulgaria,2024,39.6,3,7,Fim,967
Idade,75-00,CY,Cyprus,2024,40.9,3,7,Inicio,965
Idade,75-00,CY,Cyprus,2024,40.9,3,7,Fim,967
Idade,75-00,CZ,Czechia,2024,10.7,3,7,Inicio,965
Idade,75-00,CZ,Czechia,2024,10.7,3,7,Fim,967
Idade,75-00,DE,Germany,2024,20.6,3,7,Inicio,965
Idade,75-00,DE,Germany,2024,20.6,3,7,Fim,967
Idade,75-00,DK,Denmark,2024,17.2,3,7,Inicio,965
Idade,75-00,DK,Denmark,2024,17.2,3,7,Fim,967
Idade,75-00,EE,Estonia,2024,49.1,3,7,Inicio,965
Idade,75-00,EE,Estonia,2024,49.1,3,7,Fim,967
Idade,75-00,EL,Greece,2024,26.4,3,7,Inicio,965
Idade,75-00,EL,Greece,2024,26.4,3,7,Fim,967
Idade,75-00,ES,Spain,2024,22,3,7,Inicio,965
Idade,75-00,ES,Spain,2024,22,3,7,Fim,967
Idade,75-00,FI,Finland,2024,12.9,3,7,Inicio,965
Idade,75-00,FI,Finland,2024,12.9,3,7,Fim,967
Idade,75-00,FR,France,2024,13.7,3,7,Inicio,965
Idade,75-00,FR,France,2024,13.7,3,7,Fim,967
Idade,75-00,HR,Croatia,2024,40,3,7,Inicio,965
Idade,75-00,HR,Croatia,2024,40,3,7,Fim,967
Idade,75-00,HU,Hungary,2024,30.1,3,7,Inicio,965
Idade,75-00,HU,Hungary,2024,30.1,3,7,Fim,967
Idade,75-00,IE,Ireland,2024,24.6,3,7,Inicio,965
Idade,75-00,IE,Ireland,2024,24.6,3,7,Fim,967
Idade,75-00,IT,Italy,2024,20.4,3,7,Inicio,965
Idade,75-00,IT,Italy,2024,20.4,3,7,Fim,967
Idade,75-00,LT,Lithuania,2024,39.8,3,7,Inicio,965
Idade,75-00,LT,Lithuania,2024,39.8,3,7,Fim,967
Idade,75-00,LU,Luxembourg,2024,8.9,3,7,Inicio,965
Idade,75-00,LU,Luxembourg,2024,8.9,3,7,Fim,967
Idade,75-00,LV,Latvia,2024,50.9,3,7,Inicio,965
Idade,75-00,LV,Latvia,2024,50.9,3,7,Fim,967
Idade,75-00,MT,Malta,2024,32.3,3,7,Inicio,965
Idade,75-00,MT,Malta,2024,32.3,3,7,Fim,967
Idade,75-00,NL,Netherlands,2024,16.3,3,7,Inicio,965
Idade,75-00,NL,Netherlands,2024,16.3,3,7,Fim,967
Idade,75-00,NO,Norway,2024,8.9,3,7,Inicio,965
Idade,75-00,NO,Norway,2024,8.9,3,7,Fim,967
Idade,75-00,PL,Poland,2024,15.9,3,7,Inicio,965
Idade,75-00,PL,Poland,2024,15.9,3,7,Fim,967
Idade,75-00,PT,Portugal,2024,26.5,3,7,Inicio,965
Idade,75-00,PT,Portugal,2024,26.5,3,7,Fim,967
Idade,75-00,RO,Romania,2024,33.7,3,7,Inicio,965
Idade,75-00,RO,Romania,2024,33.7,3,7,Fim,967
Idade,75-00,RS,Serbia,2024,29.4,3,7,Inicio,965
Idade,75-00,RS,Serbia,2024,29.4,3,7,Fim,967
Idade,75-00,SE,Sweden,2024,12.6,3,7,Inicio,965
Idade,75-00,SE,Sweden,2024,12.6,3,7,Fim,967
Idade,75-00,SI,Slovenia,2024,24.1,3,7,Inicio,965
Idade,75-00,SI,Slovenia,2024,24.1,3,7,Fim,967
Idade,75-00,SK,Slovakia,2024,12,3,7,Inicio,965
Idade,75-00,SK,Slovakia,2024,12,3,7,Fim,967
Idade,75-00,TR,Türkiye,2024,32.3,3,7,Inicio,965
Idade,75-00,TR,Türkiye,2024,32.3,3,7,Fim,967
Sexo,Mulheres,AT,Austria,2024,18.1,2,2,Inicio,990
Sexo,Mulheres,AT,Austria,2024,18.1,2,2,Fim,992
Sexo,Mulheres,BE,Belgium,2024,18.9,2,2,Inicio,990
Sexo,Mulheres,BE,Belgium,2024,18.9,2,2,Fim,992
Sexo,Mulheres,BG,Bulgaria,2024,31.6,2,2,Inicio,990
Sexo,Mulheres,BG,Bulgaria,2024,31.6,2,2,Fim,992
Sexo,Mulheres,CY,Cyprus,2024,18.5,2,2,Inicio,990
Sexo,Mulheres,CY,Cyprus,2024,18.5,2,2,Fim,992
Sexo,Mulheres,CZ,Czechia,2024,12.5,2,2,Inicio,990
Sexo,Mulheres,CZ,Czechia,2024,12.5,2,2,Fim,992
Sexo,Mulheres,DE,Germany,2024,21.9,2,2,Inicio,990
Sexo,Mulheres,DE,Germany,2024,21.9,2,2,Fim,992
Sexo,Mulheres,DK,Denmark,2024,18.2,2,2,Inicio,990
Sexo,Mulheres,DK,Denmark,2024,18.2,2,2,Fim,992
Sexo,Mulheres,EE,Estonia,2024,24.5,2,2,Inicio,990
Sexo,Mulheres,EE,Estonia,2024,24.5,2,2,Fim,992
Sexo,Mulheres,EL,Greece,2024,27.9,2,2,Inicio,990
Sexo,Mulheres,EL,Greece,2024,27.9,2,2,Fim,992
Sexo,Mulheres,ES,Spain,2024,26.8,2,2,Inicio,990
Sexo,Mulheres,ES,Spain,2024,26.8,2,2,Fim,992
Sexo,Mulheres,FI,Finland,2024,17.2,2,2,Inicio,990
Sexo,Mulheres,FI,Finland,2024,17.2,2,2,Fim,992
Sexo,Mulheres,FR,France,2024,21.7,2,2,Inicio,990
Sexo,Mulheres,FR,France,2024,21.7,2,2,Fim,992
Sexo,Mulheres,HR,Croatia,2024,23.7,2,2,Inicio,990
Sexo,Mulheres,HR,Croatia,2024,23.7,2,2,Fim,992
Sexo,Mulheres,HU,Hungary,2024,21.1,2,2,Inicio,990
Sexo,Mulheres,HU,Hungary,2024,21.1,2,2,Fim,992
Sexo,Mulheres,IE,Ireland,2024,17.6,2,2,Inicio,990
Sexo,Mulheres,IE,Ireland,2024,17.6,2,2,Fim,992
Sexo,Mulheres,IT,Italy,2024,24.3,2,2,Inicio,990
Sexo,Mulheres,IT,Italy,2024,24.3,2,2,Fim,992
Sexo,Mulheres,LT,Lithuania,2024,27.8,2,2,Inicio,990
Sexo,Mulheres,LT,Lithuania,2024,27.8,2,2,Fim,992
Sexo,Mulheres,LU,Luxembourg,2024,22,2,2,Inicio,990
Sexo,Mulheres,LU,Luxembourg,2024,22,2,2,Fim,992
Sexo,Mulheres,LV,Latvia,2024,26.3,2,2,Inicio,990
Sexo,Mulheres,LV,Latvia,2024,26.3,2,2,Fim,992
Sexo,Mulheres,MT,Malta,2024,21.5,2,2,Inicio,990
Sexo,Mulheres,MT,Malta,2024,21.5,2,2,Fim,992
Sexo,Mulheres,NL,Netherlands,2024,15.6,2,2,Inicio,990
Sexo,Mulheres,NL,Netherlands,2024,15.6,2,2,Fim,992
Sexo,Mulheres,NO,Norway,2024,16.1,2,2,Inicio,990
Sexo,Mulheres,NO,Norway,2024,16.1,2,2,Fim,992
Sexo,Mulheres,PL,Poland,2024,16.6,2,2,Inicio,990
Sexo,Mulheres,PL,Poland,2024,16.6,2,2,Fim,992
Sexo,Mulheres,PT,Portugal,2024,20.9,2,2,Inicio,990
Sexo,Mulheres,PT,Portugal,2024,20.9,2,2,Fim,992
Sexo,Mulheres,RO,Romania,2024,28.4,2,2,Inicio,990
Sexo,Mulheres,RO,Romania,2024,28.4,2,2,Fim,992
Sexo,Mulheres,RS,Serbia,2024,24.9,2,2,Inicio,990
Sexo,Mulheres,RS,Serbia,2024,24.9,2,2,Fim,992
Sexo,Mulheres,SE,Sweden,2024,17.4,2,2,Inicio,990
Sexo,Mulheres,SE,Sweden,2024,17.4,2,2,Fim,992
Sexo,Mulheres,SI,Slovenia,2024,15.6,2,2,Inicio,990
Sexo,Mulheres,SI,Slovenia,2024,15.6,2,2,Fim,992
Sexo,Mulheres,SK,Slovakia,2024,18.4,2,2,Inicio,990
Sexo,Mulheres,SK,Slovakia,2024,18.4,2,2,Fim,992
Sexo,Mulheres,TR,Türkiye,2024,32.6,2,2,Inicio,990
Sexo,Mulheres,TR,Türkiye,2024,32.6,2,2,Fim,992
Sexo,Homens,AT,Austria,2024,15.7,2,1,Inicio,993
Sexo,Homens,AT,Austria,2024,15.7,2,1,Fim,995
Sexo,Homens,BE,Belgium,2024,17.6,2,1,Inicio,993
Sexo,Homens,BE,Belgium,2024,17.6,2,1,Fim,995
Sexo,Homens,BG,Bulgaria,2024,28.9,2,1,Inicio,993
Sexo,Homens,BG,Bulgaria,2024,28.9,2,1,Fim,995
Sexo,Homens,CY,Cyprus,2024,15.6,2,1,Inicio,993
Sexo,Homens,CY,Cyprus,2024,15.6,2,1,Fim,995
Sexo,Homens,CZ,Czechia,2024,10,2,1,Inicio,993
Sexo,Homens,CZ,Czechia,2024,10,2,1,Fim,995
Sexo,Homens,DE,Germany,2024,20.2,2,1,Inicio,993
Sexo,Homens,DE,Germany,2024,20.2,2,1,Fim,995
Sexo,Homens,DK,Denmark,2024,17.8,2,1,Inicio,993
Sexo,Homens,DK,Denmark,2024,17.8,2,1,Fim,995
Sexo,Homens,EE,Estonia,2024,19.7,2,1,Inicio,993
Sexo,Homens,EE,Estonia,2024,19.7,2,1,Fim,995
Sexo,Homens,EL,Greece,2024,25.9,2,1,Inicio,993
Sexo,Homens,EL,Greece,2024,25.9,2,1,Fim,995
Sexo,Homens,ES,Spain,2024,24.8,2,1,Inicio,993
Sexo,Homens,ES,Spain,2024,24.8,2,1,Fim,995
Sexo,Homens,FI,Finland,2024,16.3,2,1,Inicio,993
Sexo,Homens,FI,Finland,2024,16.3,2,1,Fim,995
Sexo,Homens,FR,France,2024,19.2,2,1,Inicio,993
Sexo,Homens,FR,France,2024,19.2,2,1,Fim,995
Sexo,Homens,HR,Croatia,2024,19.5,2,1,Inicio,993
Sexo,Homens,HR,Croatia,2024,19.5,2,1,Fim,995
Sexo,Homens,HU,Hungary,2024,19.2,2,1,Inicio,993
Sexo,Homens,HU,Hungary,2024,19.2,2,1,Fim,995
Sexo,Homens,IE,Ireland,2024,16.5,2,1,Inicio,993
Sexo,Homens,IE,Ireland,2024,16.5,2,1,Fim,995
Sexo,Homens,IT,Italy,2024,21.8,2,1,Inicio,993
Sexo,Homens,IT,Italy,2024,21.8,2,1,Fim,995
Sexo,Homens,LT,Lithuania,2024,23.5,2,1,Inicio,993
Sexo,Homens,LT,Lithuania,2024,23.5,2,1,Fim,995
Sexo,Homens,LU,Luxembourg,2024,18.2,2,1,Inicio,993
Sexo,Homens,LU,Luxembourg,2024,18.2,2,1,Fim,995
Sexo,Homens,LV,Latvia,2024,22,2,1,Inicio,993
Sexo,Homens,LV,Latvia,2024,22,2,1,Fim,995
Sexo,Homens,MT,Malta,2024,18.1,2,1,Inicio,993
Sexo,Homens,MT,Malta,2024,18.1,2,1,Fim,995
Sexo,Homens,NL,Netherlands,2024,15.2,2,1,Inicio,993
Sexo,Homens,NL,Netherlands,2024,15.2,2,1,Fim,995
Sexo,Homens,NO,Norway,2024,15.2,2,1,Inicio,993
Sexo,Homens,NO,Norway,2024,15.2,2,1,Fim,995
Sexo,Homens,PL,Poland,2024,15.4,2,1,Inicio,993
Sexo,Homens,PL,Poland,2024,15.4,2,1,Fim,995
Sexo,Homens,PT,Portugal,2024,18.4,2,1,Inicio,993
Sexo,Homens,PT,Portugal,2024,18.4,2,1,Fim,995
Sexo,Homens,RO,Romania,2024,27.4,2,1,Inicio,993
Sexo,Homens,RO,Romania,2024,27.4,2,1,Fim,995
Sexo,Homens,RS,Serbia,2024,23.7,2,1,Inicio,993
Sexo,Homens,RS,Serbia,2024,23.7,2,1,Fim,995
Sexo,Homens,SE,Sweden,2024,17.6,2,1,Inicio,993
Sexo,Homens,SE,Sweden,2024,17.6,2,1,Fim,995
Sexo,Homens,SI,Slovenia,2024,13.3,2,1,Inicio,993
Sexo,Homens,SI,Slovenia,2024,13.3,2,1,Fim,995
Sexo,Homens,SK,Slovakia,2024,18.1,2,1,Inicio,993
Sexo,Homens,SK,Slovakia,2024,18.1,2,1,Fim,995
Sexo,Homens,TR,Türkiye,2024,28.1,2,1,Inicio,993
Sexo,Homens,TR,Türkiye,2024,28.1,2,1,Fim,995
Actividade,Pessoas empregadas,AT,Austria,2024,9,6,1,Inicio,926
Actividade,Pessoas empregadas,AT,Austria,2024,9,6,1,Fim,928
Actividade,Pessoas empregadas,BE,Belgium,2024,6.4,6,1,Inicio,926
Actividade,Pessoas empregadas,BE,Belgium,2024,6.4,6,1,Fim,928
Actividade,Pessoas empregadas,BG,Bulgaria,2024,17.4,6,1,Inicio,926
Actividade,Pessoas empregadas,BG,Bulgaria,2024,17.4,6,1,Fim,928
Actividade,Pessoas empregadas,CY,Cyprus,2024,8,6,1,Inicio,926
Actividade,Pessoas empregadas,CY,Cyprus,2024,8,6,1,Fim,928
Actividade,Pessoas empregadas,CZ,Czechia,2024,4.3,6,1,Inicio,926
Actividade,Pessoas empregadas,CZ,Czechia,2024,4.3,6,1,Fim,928
Actividade,Pessoas empregadas,DE,Germany,2024,9.8,6,1,Inicio,926
Actividade,Pessoas empregadas,DE,Germany,2024,9.8,6,1,Fim,928
Actividade,Pessoas empregadas,DK,Denmark,2024,8.5,6,1,Inicio,926
Actividade,Pessoas empregadas,DK,Denmark,2024,8.5,6,1,Fim,928
Actividade,Pessoas empregadas,EE,Estonia,2024,11.5,6,1,Inicio,926
Actividade,Pessoas empregadas,EE,Estonia,2024,11.5,6,1,Fim,928
Actividade,Pessoas empregadas,EL,Greece,2024,16.4,6,1,Inicio,926
Actividade,Pessoas empregadas,EL,Greece,2024,16.4,6,1,Fim,928
Actividade,Pessoas empregadas,ES,Spain,2024,15.6,6,1,Inicio,926
Actividade,Pessoas empregadas,ES,Spain,2024,15.6,6,1,Fim,928
Actividade,Pessoas empregadas,FI,Finland,2024,5,6,1,Inicio,926
Actividade,Pessoas empregadas,FI,Finland,2024,5,6,1,Fim,928
Actividade,Pessoas empregadas,FR,France,2024,11.1,6,1,Inicio,926
Actividade,Pessoas empregadas,FR,France,2024,11.1,6,1,Fim,928
Actividade,Pessoas empregadas,HR,Croatia,2024,8.7,6,1,Inicio,926
Actividade,Pessoas empregadas,HR,Croatia,2024,8.7,6,1,Fim,928
Actividade,Pessoas empregadas,HU,Hungary,2024,9.7,6,1,Inicio,926
Actividade,Pessoas empregadas,HU,Hungary,2024,9.7,6,1,Fim,928
Actividade,Pessoas empregadas,IE,Ireland,2024,6.7,6,1,Inicio,926
Actividade,Pessoas empregadas,IE,Ireland,2024,6.7,6,1,Fim,928
Actividade,Pessoas empregadas,IT,Italy,2024,11.8,6,1,Inicio,926
Actividade,Pessoas empregadas,IT,Italy,2024,11.8,6,1,Fim,928
Actividade,Pessoas empregadas,LT,Lithuania,2024,10.6,6,1,Inicio,926
Actividade,Pessoas empregadas,LT,Lithuania,2024,10.6,6,1,Fim,928
Actividade,Pessoas empregadas,LU,Luxembourg,2024,14.4,6,1,Inicio,926
Actividade,Pessoas empregadas,LU,Luxembourg,2024,14.4,6,1,Fim,928
Actividade,Pessoas empregadas,LV,Latvia,2024,10.2,6,1,Inicio,926
Actividade,Pessoas empregadas,LV,Latvia,2024,10.2,6,1,Fim,928
Actividade,Pessoas empregadas,MT,Malta,2024,9.5,6,1,Inicio,926
Actividade,Pessoas empregadas,MT,Malta,2024,9.5,6,1,Fim,928
Actividade,Pessoas empregadas,NL,Netherlands,2024,5.8,6,1,Inicio,926
Actividade,Pessoas empregadas,NL,Netherlands,2024,5.8,6,1,Fim,928
Actividade,Pessoas empregadas,NO,Norway,2024,7.4,6,1,Inicio,926
Actividade,Pessoas empregadas,NO,Norway,2024,7.4,6,1,Fim,928
Actividade,Pessoas empregadas,PL,Poland,2024,9.9,6,1,Inicio,926
Actividade,Pessoas empregadas,PL,Poland,2024,9.9,6,1,Fim,928
Actividade,Pessoas empregadas,PT,Portugal,2024,10.5,6,1,Inicio,926
Actividade,Pessoas empregadas,PT,Portugal,2024,10.5,6,1,Fim,928
Actividade,Pessoas empregadas,RO,Romania,2024,17.3,6,1,Inicio,926
Actividade,Pessoas empregadas,RO,Romania,2024,17.3,6,1,Fim,928
Actividade,Pessoas empregadas,RS,Serbia,2024,8.6,6,1,Inicio,926
Actividade,Pessoas empregadas,RS,Serbia,2024,8.6,6,1,Fim,928
Actividade,Pessoas empregadas,SE,Sweden,2024,8.9,6,1,Inicio,926
Actividade,Pessoas empregadas,SE,Sweden,2024,8.9,6,1,Fim,928
Actividade,Pessoas empregadas,SI,Slovenia,2024,5.9,6,1,Inicio,926
Actividade,Pessoas empregadas,SI,Slovenia,2024,5.9,6,1,Fim,928
Actividade,Pessoas empregadas,SK,Slovakia,2024,12.1,6,1,Inicio,926
Actividade,Pessoas empregadas,SK,Slovakia,2024,12.1,6,1,Fim,928
Actividade,Pessoas empregadas,TR,Türkiye,2024,15.6,6,1,Inicio,926
Actividade,Pessoas empregadas,TR,Türkiye,2024,15.6,6,1,Fim,928
Actividade,Fora da força de trabalho,AT,Austria,2024,34,6,5,Inicio,914
Actividade,Fora da força de trabalho,AT,Austria,2024,34,6,5,Fim,916
Actividade,Fora da força de trabalho,BE,Belgium,2024,46.2,6,5,Inicio,914
Actividade,Fora da força de trabalho,BE,Belgium,2024,46.2,6,5,Fim,916
Actividade,Fora da força de trabalho,BG,Bulgaria,2024,46.2,6,5,Inicio,914
Actividade,Fora da força de trabalho,BG,Bulgaria,2024,46.2,6,5,Fim,916
Actividade,Fora da força de trabalho,CY,Cyprus,2024,30.3,6,5,Inicio,914
Actividade,Fora da força de trabalho,CY,Cyprus,2024,30.3,6,5,Fim,916
Actividade,Fora da força de trabalho,CZ,Czechia,2024,25.5,6,5,Inicio,914
Actividade,Fora da força de trabalho,CZ,Czechia,2024,25.5,6,5,Fim,916
Actividade,Fora da força de trabalho,DE,Germany,2024,48.8,6,5,Inicio,914
Actividade,Fora da força de trabalho,DE,Germany,2024,48.8,6,5,Fim,916
Actividade,Fora da força de trabalho,DK,Denmark,2024,55.5,6,5,Inicio,914
Actividade,Fora da força de trabalho,DK,Denmark,2024,55.5,6,5,Fim,916
Actividade,Fora da força de trabalho,EE,Estonia,2024,44.4,6,5,Inicio,914
Actividade,Fora da força de trabalho,EE,Estonia,2024,44.4,6,5,Fim,916
Actividade,Fora da força de trabalho,EL,Greece,2024,43.9,6,5,Inicio,914
Actividade,Fora da força de trabalho,EL,Greece,2024,43.9,6,5,Fim,916
Actividade,Fora da força de trabalho,ES,Spain,2024,37.9,6,5,Inicio,914
Actividade,Fora da força de trabalho,ES,Spain,2024,37.9,6,5,Fim,916
Actividade,Fora da força de trabalho,FI,Finland,2024,45.3,6,5,Inicio,914
Actividade,Fora da força de trabalho,FI,Finland,2024,45.3,6,5,Fim,916
Actividade,Fora da força de trabalho,FR,France,2024,46.9,6,5,Inicio,914
Actividade,Fora da força de trabalho,FR,France,2024,46.9,6,5,Fim,916
Actividade,Fora da força de trabalho,HR,Croatia,2024,34.9,6,5,Inicio,914
Actividade,Fora da força de trabalho,HR,Croatia,2024,34.9,6,5,Fim,916
Actividade,Fora da força de trabalho,HU,Hungary,2024,36.6,6,5,Inicio,914
Actividade,Fora da força de trabalho,HU,Hungary,2024,36.6,6,5,Fim,916
Actividade,Fora da força de trabalho,IE,Ireland,2024,36.5,6,5,Inicio,914
Actividade,Fora da força de trabalho,IE,Ireland,2024,36.5,6,5,Fim,916
Actividade,Fora da força de trabalho,IT,Italy,2024,41.7,6,5,Inicio,914
Actividade,Fora da força de trabalho,IT,Italy,2024,41.7,6,5,Fim,916
Actividade,Fora da força de trabalho,LT,Lithuania,2024,52.5,6,5,Inicio,914
Actividade,Fora da força de trabalho,LT,Lithuania,2024,52.5,6,5,Fim,916
Actividade,Fora da força de trabalho,LU,Luxembourg,2024,40.3,6,5,Inicio,914
Actividade,Fora da força de trabalho,LU,Luxembourg,2024,40.3,6,5,Fim,916
Actividade,Fora da força de trabalho,LV,Latvia,2024,44.3,6,5,Inicio,914
Actividade,Fora da força de trabalho,LV,Latvia,2024,44.3,6,5,Fim,916
Actividade,Fora da força de trabalho,MT,Malta,2024,41,6,5,Inicio,914
Actividade,Fora da força de trabalho,MT,Malta,2024,41,6,5,Fim,916
Actividade,Fora da força de trabalho,NL,Netherlands,2024,40.3,6,5,Inicio,914
Actividade,Fora da força de trabalho,NL,Netherlands,2024,40.3,6,5,Fim,916
Actividade,Fora da força de trabalho,NO,Norway,2024,48.9,6,5,Inicio,914
Actividade,Fora da força de trabalho,NO,Norway,2024,48.9,6,5,Fim,916
Actividade,Fora da força de trabalho,PL,Poland,2024,35.8,6,5,Inicio,914
Actividade,Fora da força de trabalho,PL,Poland,2024,35.8,6,5,Fim,916
Actividade,Fora da força de trabalho,PT,Portugal,2024,38,6,5,Inicio,914
Actividade,Fora da força de trabalho,PT,Portugal,2024,38,6,5,Fim,916
Actividade,Fora da força de trabalho,RO,Romania,2024,53.4,6,5,Inicio,914
Actividade,Fora da força de trabalho,RO,Romania,2024,53.4,6,5,Fim,916
Actividade,Fora da força de trabalho,RS,Serbia,2024,38.9,6,5,Inicio,914
Actividade,Fora da força de trabalho,RS,Serbia,2024,38.9,6,5,Fim,916
Actividade,Fora da força de trabalho,SE,Sweden,2024,51.4,6,5,Inicio,914
Actividade,Fora da força de trabalho,SE,Sweden,2024,51.4,6,5,Fim,916
Actividade,Fora da força de trabalho,SI,Slovenia,2024,25.3,6,5,Inicio,914
Actividade,Fora da força de trabalho,SI,Slovenia,2024,25.3,6,5,Fim,916
Actividade,Fora da força de trabalho,SK,Slovakia,2024,30.4,6,5,Inicio,914
Actividade,Fora da força de trabalho,SK,Slovakia,2024,30.4,6,5,Fim,916
Actividade,Fora da força de trabalho,TR,Türkiye,2024,40.4,6,5,Inicio,914
Actividade,Fora da força de trabalho,TR,Türkiye,2024,40.4,6,5,Fim,916
Actividade,Pessoas não empregadas,AT,Austria,2024,24.9,6,3,Inicio,920
Actividade,Pessoas não empregadas,AT,Austria,2024,24.9,6,3,Fim,922
Actividade,Pessoas não empregadas,BE,Belgium,2024,29.8,6,3,Inicio,920
Actividade,Pessoas não empregadas,BE,Belgium,2024,29.8,6,3,Fim,922
Actividade,Pessoas não empregadas,BG,Bulgaria,2024,43.7,6,3,Inicio,920
Actividade,Pessoas não empregadas,BG,Bulgaria,2024,43.7,6,3,Fim,922
Actividade,Pessoas não empregadas,CY,Cyprus,2024,32.8,6,3,Inicio,920
Actividade,Pessoas não empregadas,CY,Cyprus,2024,32.8,6,3,Fim,922
Actividade,Pessoas não empregadas,CZ,Czechia,2024,18.5,6,3,Inicio,920
Actividade,Pessoas não empregadas,CZ,Czechia,2024,18.5,6,3,Fim,922
Actividade,Pessoas não empregadas,DE,Germany,2024,35.2,6,3,Inicio,920
Actividade,Pessoas não empregadas,DE,Germany,2024,35.2,6,3,Fim,922
Actividade,Pessoas não empregadas,DK,Denmark,2024,32.9,6,3,Inicio,920
Actividade,Pessoas não empregadas,DK,Denmark,2024,32.9,6,3,Fim,922
Actividade,Pessoas não empregadas,EE,Estonia,2024,46.7,6,3,Inicio,920
Actividade,Pessoas não empregadas,EE,Estonia,2024,46.7,6,3,Fim,922
Actividade,Pessoas não empregadas,EL,Greece,2024,35.5,6,3,Inicio,920
Actividade,Pessoas não empregadas,EL,Greece,2024,35.5,6,3,Fim,922
Actividade,Pessoas não empregadas,ES,Spain,2024,33.7,6,3,Inicio,920
Actividade,Pessoas não empregadas,ES,Spain,2024,33.7,6,3,Fim,922
Actividade,Pessoas não empregadas,FI,Finland,2024,29,6,3,Inicio,920
Actividade,Pessoas não empregadas,FI,Finland,2024,29,6,3,Fim,922
Actividade,Pessoas não empregadas,FR,France,2024,27.5,6,3,Inicio,920
Actividade,Pessoas não empregadas,FR,France,2024,27.5,6,3,Fim,922
Actividade,Pessoas não empregadas,HR,Croatia,2024,36.4,6,3,Inicio,920
Actividade,Pessoas não empregadas,HR,Croatia,2024,36.4,6,3,Fim,922
Actividade,Pessoas não empregadas,HU,Hungary,2024,34.1,6,3,Inicio,920
Actividade,Pessoas não empregadas,HU,Hungary,2024,34.1,6,3,Fim,922
Actividade,Pessoas não empregadas,IE,Ireland,2024,31.8,6,3,Inicio,920
Actividade,Pessoas não empregadas,IE,Ireland,2024,31.8,6,3,Fim,922
Actividade,Pessoas não empregadas,IT,Italy,2024,32.2,6,3,Inicio,920
Actividade,Pessoas não empregadas,IT,Italy,2024,32.2,6,3,Fim,922
Actividade,Pessoas não empregadas,LT,Lithuania,2024,49.4,6,3,Inicio,920
Actividade,Pessoas não empregadas,LT,Lithuania,2024,49.4,6,3,Fim,922
Actividade,Pessoas não empregadas,LU,Luxembourg,2024,25.1,6,3,Inicio,920
Actividade,Pessoas não empregadas,LU,Luxembourg,2024,25.1,6,3,Fim,922
Actividade,Pessoas não empregadas,LV,Latvia,2024,49.5,6,3,Inicio,920
Actividade,Pessoas não empregadas,LV,Latvia,2024,49.5,6,3,Fim,922
Actividade,Pessoas não empregadas,MT,Malta,2024,35.5,6,3,Inicio,920
Actividade,Pessoas não empregadas,MT,Malta,2024,35.5,6,3,Fim,922
Actividade,Pessoas não empregadas,NL,Netherlands,2024,28.9,6,3,Inicio,920
Actividade,Pessoas não empregadas,NL,Netherlands,2024,28.9,6,3,Fim,922
Actividade,Pessoas não empregadas,NO,Norway,2024,27.8,6,3,Inicio,920
Actividade,Pessoas não empregadas,NO,Norway,2024,27.8,6,3,Fim,922
Actividade,Pessoas não empregadas,PL,Poland,2024,24.9,6,3,Inicio,920
Actividade,Pessoas não empregadas,PL,Poland,2024,24.9,6,3,Fim,922
Actividade,Pessoas não empregadas,PT,Portugal,2024,30.9,6,3,Inicio,920
Actividade,Pessoas não empregadas,PT,Portugal,2024,30.9,6,3,Fim,922
Actividade,Pessoas não empregadas,RO,Romania,2024,37.5,6,3,Inicio,920
Actividade,Pessoas não empregadas,RO,Romania,2024,37.5,6,3,Fim,922
Actividade,Pessoas não empregadas,RS,Serbia,2024,36.8,6,3,Inicio,920
Actividade,Pessoas não empregadas,RS,Serbia,2024,36.8,6,3,Fim,922
Actividade,Pessoas não empregadas,SE,Sweden,2024,27,6,3,Inicio,920
Actividade,Pessoas não empregadas,SE,Sweden,2024,27,6,3,Fim,922
Actividade,Pessoas não empregadas,SI,Slovenia,2024,26.7,6,3,Inicio,920
Actividade,Pessoas não empregadas,SI,Slovenia,2024,26.7,6,3,Fim,922
Actividade,Pessoas não empregadas,SK,Slovakia,2024,23.7,6,3,Inicio,920
Actividade,Pessoas não empregadas,SK,Slovakia,2024,23.7,6,3,Fim,922
Actividade,Pessoas não empregadas,TR,Türkiye,2024,37.2,6,3,Inicio,920
Actividade,Pessoas não empregadas,TR,Türkiye,2024,37.2,6,3,Fim,922
Actividade,Empregados exceto conta outrem,AT,Austria,2024,13.2,6,6,Inicio,911
Actividade,Empregados exceto conta outrem,AT,Austria,2024,13.2,6,6,Fim,913
Actividade,Empregados exceto conta outrem,BE,Belgium,2024,15.1,6,6,Inicio,911
Actividade,Empregados exceto conta outrem,BE,Belgium,2024,15.1,6,6,Fim,913
Actividade,Empregados exceto conta outrem,BG,Bulgaria,2024,19.5,6,6,Inicio,911
Actividade,Empregados exceto conta outrem,BG,Bulgaria,2024,19.5,6,6,Fim,913
Actividade,Empregados exceto conta outrem,CY,Cyprus,2024,5,6,6,Inicio,911
Actividade,Empregados exceto conta outrem,CY,Cyprus,2024,5,6,6,Fim,913
